Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	C3_20min_Rep_1	C3_20min_Rep_2	C3_20min_Rep_3	C3_3h_Rep_1	C3_3h_Rep_2	C3_3h_Rep_3	Control_20min_Rep_1	Control_20min_Rep_2	Control_20min_Rep_3	Control_3h_Rep_1	Control_3h_Rep_2	Control_3h_Rep_3
sense	CP000029.1	Genbank	CDS	1213788	1214216	.	-	0	ID=cds1155;Parent=gene1206;Dbxref=NCBI_GP:AAW54545.1;Name=AAW54545.1;Note=identified by match to protein family HMM PF03652%3B match to protein family HMM TIGR00250;gbkey=CDS;product=conserved hypothetical protein TIGR00250;protein_id=AAW54545.1;transl_table=11	4619.333333333334	18261.166666666668	5106.833333333333	12247.97619047619	5900.916666666666	17348.583333333336	2384.833333333333	2154.5	1425.25	2314.5833333333335	2584.3333333333335	1951.9444444444443
sense	CP000029.1	Genbank	CDS	1214218	1214478	.	-	0	ID=cds1156;Parent=gene1207;Dbxref=NCBI_GP:AAW54546.1;Name=AAW54546.1;Note=identified by similarity to OMNI:SA1672;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW54546.1;transl_table=11	2312.0	6590.333333333333	2263.8333333333335	4417.0	2238.8333333333335	6111.0	832.0	751.5	551.1666666666666	1322.0	1459.5	1003.1111111111111
sense	CP000029.1	Genbank	CDS	1214542	1217172	.	-	0	ID=cds1157;Parent=gene1208;Dbxref=NCBI_GP:AAW54547.1;Name=AAW54547.1;Note=identified by match to protein family HMM PF01411%3B match to protein family HMM PF02272%3B match to protein family HMM TIGR00344;gbkey=CDS;gene=alaS;product=alanyl-tRNA synthetase;protein_id=AAW54547.1;transl_table=11	1626.4261904761904	2887.35	1698.2833333333333	7049.7	2972.833333333333	6283.976190476191	2362.0833333333335	2441.559523809524	1621.1999999999998	1541.5833333333335	1434.0833333333335	1371.5833333333333
sense	CP000029.1	Genbank	CDS	1217501	1219933	.	-	0	ID=cds1158;Parent=gene1209;Dbxref=NCBI_GP:AAW54556.1;Name=AAW54556.1;Note=identified by match to protein family HMM TIGR01448;gbkey=CDS;product=helicase%2C putative%2C RecD/TraA family;protein_id=AAW54556.1;transl_table=11	4410.333333333334	6296.716666666666	3399.416666666667	4071.652777777778	2755.5	4140.277777777778	3898.0	3396.0833333333335	2591.333333333334	1242.0	1682.2	1078.0833333333335
sense	CP000029.1	Genbank	CDS	1219935	1220603	.	-	0	ID=cds1159;Parent=gene1210;Dbxref=NCBI_GP:AAW54557.1;Name=AAW54557.1;Note=identified by similarity to OMNI:SA1675%3B match to protein family HMM PF00515;gbkey=CDS;product=TPR domain protein;protein_id=AAW54557.1;transl_table=11	375.99999999999994	1360.4499999999998	344.2833333333333	646.4166666666666	405.0	773.5714285714286	376.16666666666663	444.0	272.3333333333333	326.2	273.33333333333337	220.08333333333334
sense	CP000029.1	Genbank	CDS	1220766	1221884	.	-	0	ID=cds1160;Parent=gene1211;Dbxref=NCBI_GP:AAW54558.1;Name=AAW54558.1;Note=identified by match to protein family HMM PF03054%3B match to protein family HMM TIGR00420;gbkey=CDS;gene=trmU;product=tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase;protein_id=AAW54558.1;transl_table=11	6619.083333333334	28787.333333333332	8260.666666666668	8069.333333333333	4863.083333333334	12598.490909090911	6490.166666666667	6336.666666666667	4458.660256410257	1670.1666666666665	1906.0	1672.6666666666665
sense	CP000029.1	Genbank	CDS	1221884	1223026	.	-	0	ID=cds1161;Parent=gene1212;Dbxref=NCBI_GP:AAW54559.1;Name=AAW54559.1;Note=identified by match to protein family HMM PF00266;gbkey=CDS;product=aminotransferase%2C class V;protein_id=AAW54559.1;transl_table=11	1178.3333333333335	5481.833333333334	1376.5	2325.545634920635	1078.1666666666667	2870.0	1468.5	1588.5	1022.3333333333333	524.5416666666666	555.3333333333334	471.0
sense	CP000029.1	Genbank	CDS	1223269	1224264	.	+	0	ID=cds1162;Parent=gene1213;Dbxref=NCBI_GP:AAW54560.1;Name=AAW54560.1;Note=identified by match to protein family HMM PF00296;gbkey=CDS;product=bacterial luciferase family protein;protein_id=AAW54560.1;transl_table=11	3806.0	11808.95	4753.25	1106.5	710.2	1279.25	2698.0	2969.333333333333	2101.083333333333	1681.3333333333333	2050.3333333333335	1597.1666666666665
sense	CP000029.1	Genbank	CDS	1224464	1224607	.	-	0	ID=cds1163;Parent=gene1214;Dbxref=NCBI_GP:AAW54561.1;Name=AAW54561.1;Note=identified by similarity to OMNI:SA1679;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW54561.1;transl_table=11	3612.0	5926.833333333333	3283.416666666667	10020.75	7063.166666666667	13841.583333333332	2597.5666666666666	2257.5833333333335	1569.0833333333333	3863.283333333333	2401.7	4221.15
sense	CP000029.1	Genbank	CDS	1224793	1225215	.	-	0	ID=cds1164;Parent=gene1215;Dbxref=NCBI_GP:AAW54562.1;Name=AAW54562.1;Note=identified by match to protein family HMM PF02082%3B match to protein family HMM TIGR00738;gbkey=CDS;product=Rrf2 family protein;protein_id=AAW54562.1;transl_table=11	1491.8333333333333	3991.75	951.5	920.6666666666667	580.7	1523.2	1369.5	1045.0	741.0	1352.5	1387.5	1014.5
sense	CP000029.1	Genbank	CDS	1225301	1226572	.	+	0	ID=cds1165;Parent=gene1216;Dbxref=NCBI_GP:AAW54563.1;Name=AAW54563.1;Note=identified by match to protein family HMM PF00004;gbkey=CDS;product=ATPase%2C AAA family;protein_id=AAW54563.1;transl_table=11	855.5333333333334	2209.583333333333	956.6666666666666	1513.611111111111	767.3333333333334	1563.986111111111	891.8833333333334	1022.3333333333334	772.25	945.625	1134.0	834.8333333333334
sense	CP000029.1	Genbank	CDS	1226766	1227542	.	-	0	ID=cds1166;Parent=gene1217;Dbxref=NCBI_GP:AAW54570.1;Name=AAW54570.1;Note=identified by match to protein family HMM PF00899;gbkey=CDS;product=HesA/MoeB/ThiF family protein;protein_id=AAW54570.1;transl_table=11	2119.1666666666665	13388.25	2044.0	2436.75	1386.5	8346.809523809523	2885.5	3000.0	2158.333333333333	1672.0	1649.3333333333335	1373.5833333333333
sense	CP000029.1	Genbank	CDS	1228098	1229864	.	-	0	ID=cds1167;Parent=gene1218;Dbxref=NCBI_GP:AAW54571.1;Name=AAW54571.1;Note=identified by match to protein family HMM PF00152%3B match to protein family HMM PF01336%3B match to protein family HMM PF02938%3B match to protein family HMM TIGR00459;gbkey=CDS;gene=aspS;product=aspartyl-tRNA synthetase;protein_id=AAW54571.1;transl_table=11	4386.333333333334	14316.75	3649.4166666666665	3397.25	1913.4166666666667	5123.576190476189	3437.8999999999996	3451.1666666666665	2424.583333333333	868.3333333333334	948.7833333333334	875.9761904761905
sense	CP000029.1	Genbank	CDS	1229867	1231141	.	-	0	ID=cds1168;Parent=gene1219;Dbxref=NCBI_GP:AAW54572.1;Name=AAW54572.1;Note=identified by match to protein family HMM PF00587%3B match to protein family HMM PF03129%3B match to protein family HMM TIGR00442;gbkey=CDS;gene=hisS;product=histidyl-tRNA synthetase;protein_id=AAW54572.1;transl_table=11	700.3333333333334	1606.6666666666667	638.5333333333334	1120.5333333333333	549.8333333333333	1140.2539682539682	1031.0	1073.0	747.8333333333334	337.5	350.25	298.0
sense	CP000029.1	Genbank	CDS	1231513	1232388	.	-	0	ID=cds1169;Parent=gene1220;Dbxref=NCBI_GP:AAW54573.1;Name=AAW54573.1;Note=identified by match to protein family HMM PF01520;gbkey=CDS;product=N-acetylmuramoyl-L-alanine amidase%2C family 3;protein_id=AAW54573.1;transl_table=11	2928.416666666667	7565.75	3942.083333333333	5800.875	4013.833333333333	7570.25	2706.25	2588.3333333333335	1898.6666666666667	2219.2	2125.5	2104.25
sense	CP000029.1	Genbank	CDS	1232385	1232837	.	-	0	ID=cds1170;Parent=gene1221;Dbxref=NCBI_GP:AAW54574.1;Name=AAW54574.1;Note=identified by similarity to OMNI:SA1688%3B match to protein family HMM PF02580%3B match to protein family HMM TIGR00256;gbkey=CDS;gene=dtd;product=D-tyrosyl-tRNA(Tyr) deacylase;protein_id=AAW54574.1;transl_table=11	408.20833333333326	981.9166666666667	429.33333333333326	778.1666666666667	407.1666666666667	980.75	406.8333333333333	385.0	264.5	346.83333333333337	233.0	321.0
sense	CP000029.1	Genbank	CDS	1232851	1235040	.	-	0	ID=cds1171;Parent=gene1222;Dbxref=NCBI_GP:AAW54575.1;Name=AAW54575.1;Note=identified by similarity to EGAD:107375%3B match to protein family HMM PF01842%3B match to protein family HMM PF01966%3B match to protein family HMM PF02824%3B match to protein family HMM PF04607%3B match to protein family HMM TIGR00691;gbkey=CDS;gene=relA-2;product=GTP pyrophosphokinase;protein_id=AAW54575.1;transl_table=11	2599.2333333333336	5617.809523809524	3267.9333333333334	8428.333333333334	4434.291666666666	7483.2	2719.5	3042.4166666666665	2048.5	1952.8333333333335	1865.4	1626.5833333333333
sense	CP000029.1	Genbank	CDS	1235389	1235490	.	+	0	ID=cds1172;Parent=gene1223;Dbxref=NCBI_GP:AAW54576.1;Name=AAW54576.1;Note=identified by Glimmer2%3B putative;gbkey=CDS;product=hypothetical protein;protein_id=AAW54576.1;transl_table=11	1.25	11.25	7.5	19.0	18.0	22.0	2.0	0.5	0	3.0	2.25	4.5
sense	CP000029.1	Genbank	CDS	1235559	1236077	.	-	0	ID=cds1173;Parent=gene1224;Dbxref=NCBI_GP:AAW54577.1;Name=AAW54577.1;Note=identified by similarity to EGAD:107377%3B match to protein family HMM PF00156%3B match to protein family HMM TIGR01090;gbkey=CDS;gene=apt;product=adenine phosphoribosyltransferase;protein_id=AAW54577.1;transl_table=11	1216.8333333333333	2392.071428571429	1388.5333333333333	1505.5	994.0	1428.0833333333333	989.1666666666667	1067.5	759.9166666666667	666.375	609.5	583.0833333333334
sense	CP000029.1	Genbank	CDS	1236096	1238369	.	-	0	ID=cds1174;Parent=gene1225;Dbxref=NCBI_GP:AAW54585.1;Name=AAW54585.1;Note=identified by similarity to EGAD:24228%3B match to protein family HMM PF01368%3B match to protein family HMM PF02272%3B match to protein family HMM TIGR00644;gbkey=CDS;gene=recJ;product=single-stranded-DNA-specific exonuclease RecJ;protein_id=AAW54585.1;transl_table=11	2271.25	6688.442857142856	2473.5242424242424	4491.333333333334	2545.3166666666666	5084.20202020202	2257.45	2408.6666666666665	1688.576923076923	1062.3333333333333	1031.125	889.0
sense	CP000029.1	Genbank	CDS	1239114	1241405	.	-	0	ID=cds1175;Parent=gene1227;Dbxref=NCBI_GP:AAW54586.1;Name=AAW54586.1;Note=identified by similarity to GP:3220156%3B match to protein family HMM PF02355%3B match to protein family HMM TIGR00916%3B match to protein family HMM TIGR00966%3B match to protein family HMM TIGR01129;gbkey=CDS;product=protein-export membrane protein SecDF;protein_id=AAW54586.1;transl_table=11	3672.833333333333	23434.866666666665	4332.116666666667	6669.749999999999	3466.3428571428567	10099.142857142857	2985.3088235294117	3580.916666666667	2379.75	2104.5	1979.3333333333333	1888.5
sense	CP000029.1	Genbank	CDS	1241744	1242004	.	-	0	ID=cds1176;Parent=gene1228;Dbxref=NCBI_GP:AAW54587.1;Name=AAW54587.1;Note=identified by match to protein family HMM PF02699%3B match to protein family HMM TIGR00739;gbkey=CDS;gene=yajC;product=preprotein translocase%2C YajC subunit;protein_id=AAW54587.1;transl_table=11	15830.866666666669	46639.083333333336	15456.533333333336	13632.25	9350.271428571428	33357.283333333326	11328.583333333334	11151.45	8728.666666666668	4030.791666666667	4805.0	4284.283333333333
sense	CP000029.1	Genbank	CDS	1242020	1243159	.	-	0	ID=cds1177;Parent=gene1229;Dbxref=NCBI_GP:AAW54588.1;Name=AAW54588.1;Note=identified by match to protein family HMM PF01702%3B match to protein family HMM TIGR00430%3B match to protein family HMM TIGR00449;gbkey=CDS;gene=tgt;product=queuine tRNA-ribosyltransferase;protein_id=AAW54588.1;transl_table=11	15778.666666666666	68461.78333333335	14271.233333333334	14017.666666666668	7651.666666666667	40157.91666666667	16675.083333333332	14200.833333333332	10653.666666666666	5730.25	7082.666666666667	5121.583333333334
sense	CP000029.1	Genbank	CDS	1243180	1244205	.	-	0	ID=cds1178;Parent=gene1230;Dbxref=NCBI_GP:AAW54589.1;Name=AAW54589.1;Note=identified by match to protein family HMM PF02547%3B match to protein family HMM TIGR00113;gbkey=CDS;gene=queA;product=S-adenosylmethionine:tRNA ribosyltransferase-isomerase;protein_id=AAW54589.1;transl_table=11	3504.0	7634.25	3668.6	8195.083333333334	3376.0333333333333	7296.033333333333	2739.0	2493.5	1679.0	735.1666666666666	713.5	578.25
sense	CP000029.1	Genbank	CDS	1244207	1245211	.	-	0	ID=cds1179;Parent=gene1231;Dbxref=NCBI_GP:AAW54590.1;Name=AAW54590.1;Note=identified by similarity to SP:O32055%3B match to protein family HMM PF00004%3B match to protein family HMM PF05491%3B match to protein family HMM PF05496%3B match to protein family HMM TIGR00635;gbkey=CDS;gene=ruvB;product=Holliday junction DNA helicase RuvB;protein_id=AAW54590.1;transl_table=11	4310.833333333334	8100.833333333334	3656.25	8663.25	2843.3666666666663	8001.866666666666	3368.5	3223.0	1989.25	902.0833333333334	908.0833333333334	645.4166666666666
sense	CP000029.1	Genbank	CDS	1245225	1245827	.	-	0	ID=cds1180;Parent=gene1232;Dbxref=NCBI_GP:AAW54599.1;Name=AAW54599.1;Note=identified by similarity to EGAD:92909%3B match to protein family HMM PF01330%3B match to protein family HMM PF02904%3B match to protein family HMM TIGR00084;gbkey=CDS;gene=ruvA;product=Holliday junction DNA helicase RuvA;protein_id=AAW54599.1;transl_table=11	1283.6666666666665	2104.7	1242.0	3056.476190476191	871.5	2362.5	1228.5	1110.8333333333335	714.6666666666666	367.0	310.0	267.33333333333337
sense	CP000029.1	Genbank	CDS	1245840	1246295	.	-	0	ID=cds1181;Parent=gene1233;Dbxref=NCBI_GP:AAW54600.1;Name=AAW54600.1;Note=identified by match to protein family HMM PF01842;gbkey=CDS;product=ACT domain protein;protein_id=AAW54600.1;transl_table=11	730.3333333333333	1902.2	787.0	1812.1	626.2	1652.45	686.0	710.5	440.0	160.5	170.0	163.5
sense	CP000029.1	Genbank	CDS	1246307	1247599	.	-	0	ID=cds1182;Parent=gene1234;Dbxref=NCBI_GP:AAW54601.1;Name=AAW54601.1;Note=identified by match to protein family HMM PF01018%3B match to protein family HMM TIGR00231;gbkey=CDS;product=GTP-binding protein%2C GTP1/OBG family;protein_id=AAW54601.1;transl_table=11	5500.333333333333	12152.5	5802.2	13522.642857142857	5966.916666666667	12022.866666666669	5413.333333333333	4060.3333333333335	2678.833333333333	1853.9166666666665	1636.2	1374.25
sense	CP000029.1	Genbank	CDS	1247745	1248029	.	-	0	ID=cds1183;Parent=gene1235;Dbxref=NCBI_GP:AAW54602.1;Name=AAW54602.1;Note=identified by match to protein family HMM PF01016%3B match to protein family HMM TIGR00062;gbkey=CDS;gene=rpmA;product=ribosomal protein L27;protein_id=AAW54602.1;transl_table=11	132041.01515151514	360790.60606060596	218917.3151515152	173543.12424242427	123774.92424242424	160012.60606060608	141046.17424242425	133901.71969696967	93650.50757575757	30772.181818181816	40638.833333333336	28990.015151515152
sense	CP000029.1	Genbank	CDS	1248041	1248361	.	-	0	ID=cds1184;Parent=gene1236;Dbxref=NCBI_GP:AAW54603.1;Name=AAW54603.1;Note=identified by similarity to OMNI:SA1701%3B match to protein family HMM PF04327;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW54603.1;transl_table=11	14049.902380952382	75311.1738095238	17105.533333333333	19348.761904761905	10655.5	28843.404761904763	11535.92857142857	11341.638095238099	7470.819047619047	2850.5	2881.0	3001.0
sense	CP000029.1	Genbank	CDS	1248366	1248674	.	-	0	ID=cds1185;Parent=gene1237;Dbxref=NCBI_GP:AAW54604.1;Name=AAW54604.1;Note=identified by match to protein family HMM PF00829%3B match to protein family HMM TIGR00061;gbkey=CDS;gene=rplU;product=ribosomal protein L21;protein_id=AAW54604.1;transl_table=11	22119.5	151260.2011904762	20222.083333333336	25584.166666666668	11219.319047619048	50775.7873015873	11810.166666666666	10126.333333333334	6147.333333333333	2990.9444444444443	3402.45	2611.0
sense	CP000029.1	Genbank	CDS	1248796	1249317	.	-	0	ID=cds1186;Parent=gene1238;Dbxref=NCBI_GP:AAW54605.1;Name=AAW54605.1;Note=identified by match to protein family HMM PF04093;gbkey=CDS;product=rod shape-determining protein MreD%2C putative;protein_id=AAW54605.1;transl_table=11	279.0	963.1428571428571	433.5	867.3333333333333	491.83333333333337	765.6666666666666	292.0	337.0	233.5	446.0	448.5	365.8333333333333
sense	CP000029.1	Genbank	CDS	1249317	1250156	.	-	0	ID=cds1187;Parent=gene1239;Dbxref=NCBI_GP:AAW54606.1;Name=AAW54606.1;Note=identified by similarity to EGAD:46751%3B match to protein family HMM PF04085%3B match to protein family HMM TIGR00219;gbkey=CDS;gene=mreC;product=rod shape-determining protein MreC;protein_id=AAW54606.1;transl_table=11	791.0	1992.3333333333335	990.625	1781.625	1016.5	1823.5333333333333	883.2254901960785	922.0	637.8333333333333	1147.8333333333333	1087.0	953.8333333333333
sense	CP000029.1	Genbank	CDS	1250563	1250703	.	-	0	ID=cds1188;Parent=gene1240;Dbxref=NCBI_GP:AAW54551.1;Name=AAW54551.1;Note=identified by Glimmer2%3B putative;gbkey=CDS;product=hypothetical protein;protein_id=AAW54551.1;transl_table=11	1531.0	6661.0	1061.75	2306.0	2210.0	9625.566666666668	1052.0	725.0	546.5	1044.2222222222222	781.3333333333333	922.1111111111111
sense	CP000029.1	Genbank	CDS	1250787	1251272	.	-	0	ID=cds1189;Parent=gene1241;Dbxref=NCBI_GP:AAW54552.1;Name=AAW54552.1;Note=identified by similarity to OMNI:NTL01SA1531;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW54552.1;transl_table=11	293.0	916.1333333333333	373.0	2130.666666666667	1383.5	2435.6666666666665	229.0	242.0	194.0	446.5	359.0	363.3333333333333
sense	CP000029.1	Genbank	CDS	1251437	1251616	.	+	0	ID=cds1190;Parent=gene1242;Dbxref=NCBI_GP:AAW54553.1;Name=AAW54553.1;Note=identified by similarity to GP:14247423;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW54553.1;transl_table=11	1839.5	2460.0	3095.5	6758.0	5909.333333333333	3752.3333333333335	1413.5	1832.75	1286.0	3557.5	4164.0	2966.5
sense	CP000029.1	Genbank	CDS	1252055	1252717	.	-	0	ID=cds1191;Parent=gene1244;Dbxref=NCBI_GP:AAW54554.1;Name=AAW54554.1;gbkey=CDS;product=Tn554%2C hypothetical protein;protein_id=AAW54554.1;transl_table=11	4799.750000000105	8556.185714283398	3106.0000000002947	9412.783333332573	5695.3749999992915	13573.291666673475	3781.833333333935	2075.1166666664926	1621.8999999999105	2244.676190476094	1700.833333333226	1725.5833333332203
sense	CP000029.1	Genbank	CDS	1253109	1253168	.	+	0	ID=cds1192;Parent=gene1245;Dbxref=NCBI_GP:AAW55292.1;Name=AAW55292.1;Note=identified by similarity to GP:43732;gbkey=CDS;product=Tn554%2C peptide L;protein_id=AAW55292.1;transl_table=11	154.16666666666669	408.49999999999426	264.8333333333357	142.9999999999997	80.99999999999993	149.4333333333332	183.50000000000085	232.33333333333556	154.66666666666669	145.4166666666664	254.00000000000284	173.33333333333388
sense	CP000029.1	Genbank	CDS	1253251	1253982	.	+	0	ID=cds1193;Parent=gene1246;Dbxref=NCBI_GP:AAW54555.1;Name=AAW54555.1;Note=identified by similarity to EGAD:8703%3B match to protein family HMM PF00398;gbkey=CDS;gene=ermA-1;product=Tn554%2C rRNA adenine N-6-methyltransferase;protein_id=AAW54555.1;transl_table=11	9760.416666666539	28442.116666634734	13832.78333334061	14349.291666674875	10373.869047620034	15796.809523820371	7193.866666664596	7646.749999997516	5588.833333332722	6278.259523808285	6358.78333333202	6655.042857141276
sense	CP000029.1	Genbank	CDS	1254108	1254890	.	-	0	ID=cds1194;Parent=gene1247;Dbxref=NCBI_GP:AAW54564.1;Name=AAW54564.1;Note=identified by similarity to EGAD:9921%3B match to protein family HMM PF01909;gbkey=CDS;gene=spc-1;product=Tn554%2C streptomycin 3''-adenylyltransferase;protein_id=AAW54564.1;transl_table=11	1566.06666666659	2439.3499999999917	2022.8666666664863	3272.616666667037	2390.833333333303	2725.583333333455	1771.4166666665433	1334.1166666666427	1134.666666666688	1359.366666666637	1187.2500000000095	966.25000000004
sense	CP000029.1	Genbank	CDS	1255041	1255418	.	-	0	ID=cds1195;Parent=gene1248;Dbxref=NCBI_GP:AAW54565.1;Name=AAW54565.1;Note=identified by similarity to EGAD:6135;gbkey=CDS;gene=tnpC-1;product=Tn554%2C transposase C;protein_id=AAW54565.1;transl_table=11	268.47976190476356	621.6428571428528	348.82698412697897	814.937301587319	667.972222222224	927.5095238095545	274.42424242424335	288.64722222222184	217.1833333333346	269.00833333333486	278.93611111111085	254.24560994561224
