#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NZ_JHVN01000001.1_341-Anoxybacillus_A_tepidamans_A -            415 AHH                  PF14412.9    112   2.7e-13   46.4   0.9   1   1   3.6e-16   5.2e-13   45.5   0.3     8   108   312   402   306   406 0.91 -
NZ_CP037452.1_4199-Gimesia_fumaroli                     -           2583 RHS_repeat           PF05593.17    38  1.3e-182  587.2 252.1  12  21   3.5e-08   1.1e-07   28.7   0.2     1    34  1188  1221  1188  1225 0.96 -
NZ_CP037452.1_4199-Gimesia_fumaroli                     -           2583 RHS_repeat           PF05593.17    38  1.3e-182  587.2 252.1  13  21   2.8e-06   8.8e-06   22.6   0.2     1    38  1272  1309  1272  1309 0.95 -
NZ_CP037452.1_4199-Gimesia_fumaroli                     -           2583 RHS_repeat           PF05593.17    38  1.3e-182  587.2 252.1  14  21   2.8e-07   8.7e-07   25.8   0.8     1    34  1293  1326  1293  1330 0.95 -
NZ_CP037452.1_4199-Gimesia_fumaroli                     -           2583 RHS_repeat           PF05593.17    38  1.3e-182  587.2 252.1  15  21   1.7e-08   5.3e-08   29.7   1.0     1    34  1440  1473  1440  1480 0.97 -
NZ_CP037452.1_4199-Gimesia_fumaroli                     -           2583 RHS_repeat           PF05593.17    38  1.3e-182  587.2 252.1  16  21   1.1e-06   3.5e-06   23.9   1.0     1    27  1461  1487  1461  1494 0.93 -
NZ_CP037452.1_4199-Gimesia_fumaroli                     -           2583 RHS_repeat           PF05593.17    38  1.3e-182  587.2 252.1  17  21   1.1e-07   3.5e-07   27.1   1.0     1    37  1482  1518  1482  1521 0.96 -
NZ_CP037452.1_4199-Gimesia_fumaroli                     -           2583 RHS_repeat           PF05593.17    38  1.3e-182  587.2 252.1  18  21   5.3e-07   1.7e-06   24.9   4.6     1    37  1608  1644  1608  1645 0.90 -
NZ_CP037452.1_4199-Gimesia_fumaroli                     -           2583 RHS_repeat           PF05593.17    38  1.3e-182  587.2 252.1  19  21   4.9e-07   1.5e-06   25.0   1.7     1    30  1629  1658  1629  1665 0.88 -
NZ_CP037452.1_4199-Gimesia_fumaroli                     -           2583 RHS_repeat           PF05593.17    38  1.3e-182  587.2 252.1  20  21   2.5e-06   7.9e-06   22.8   3.6     1    35  1691  1724  1691  1727 0.84 -
NZ_CP037452.1_4199-Gimesia_fumaroli                     -           2583 RHS_repeat           PF05593.17    38  1.3e-182  587.2 252.1  21  21   2.9e-07     9e-07   25.8   0.7     1    32  1732  1763  1732  1768 0.96 -
NZ_LYXE01000123.1_13-Chloroploca_asiatica               -           2986 RHS_repeat           PF05593.17    38  8.1e-136  437.8 209.3   1  16   1.5e-06   4.8e-06   23.5   2.3     4    36  1240  1272  1238  1274 0.95 -
NZ_LYXE01000123.1_13-Chloroploca_asiatica               -           2986 RHS_repeat           PF05593.17    38  8.1e-136  437.8 209.3   2  16   6.6e-10     2e-09   34.2   1.4     1    38  1385  1422  1385  1422 0.96 -
NZ_LYXE01000123.1_13-Chloroploca_asiatica               -           2986 RHS_repeat           PF05593.17    38  8.1e-136  437.8 209.3   3  16   1.7e-07   5.3e-07   26.5   0.5     3    37  1408  1442  1408  1445 0.95 -
NZ_LYXE01000123.1_13-Chloroploca_asiatica               -           2986 RHS_repeat           PF05593.17    38  8.1e-136  437.8 209.3   4  16   5.1e-07   1.6e-06   25.0   0.5     1    37  1491  1527  1491  1528 0.96 -
NZ_LYXE01000123.1_13-Chloroploca_asiatica               -           2986 RHS_repeat           PF05593.17    38  8.1e-136  437.8 209.3   5  16   1.1e-09   3.6e-09   33.5   0.4     1    36  1512  1547  1512  1550 0.95 -
NZ_LYXE01000123.1_13-Chloroploca_asiatica               -           2986 RHS_repeat           PF05593.17    38  8.1e-136  437.8 209.3   6  16   4.5e-07   1.4e-06   25.2   0.3     1    30  1658  1687  1658  1692 0.95 -
NZ_LYXE01000123.1_13-Chloroploca_asiatica               -           2986 RHS_repeat           PF05593.17    38  8.1e-136  437.8 209.3   7  16     3e-08   9.2e-08   28.9   1.7     1    36  1679  1714  1679  1717 0.96 -
NZ_LYXE01000123.1_13-Chloroploca_asiatica               -           2986 RHS_repeat           PF05593.17    38  8.1e-136  437.8 209.3   8  16   6.1e-08   1.9e-07   27.9   0.4     1    34  1700  1733  1700  1738 0.94 -
NZ_LYXE01000123.1_13-Chloroploca_asiatica               -           2986 RHS_repeat           PF05593.17    38  8.1e-136  437.8 209.3   9  16   1.6e-09     5e-09   33.0   0.1     1    36  1721  1756  1721  1758 0.98 -
NZ_LYXE01000123.1_13-Chloroploca_asiatica               -           2986 RHS_repeat           PF05593.17    38  8.1e-136  437.8 209.3  10  16   1.9e-08   5.9e-08   29.6   0.6     1    30  1742  1771  1742  1775 0.94 -
NZ_LYXE01000123.1_13-Chloroploca_asiatica               -           2986 RHS_repeat           PF05593.17    38  8.1e-136  437.8 209.3  11  16   2.6e-06   8.1e-06   22.7   2.5     1    38  1816  1853  1816  1855 0.93 -
NZ_LYXE01000123.1_13-Chloroploca_asiatica               -           2986 RHS_repeat           PF05593.17    38  8.1e-136  437.8 209.3  12  16   9.2e-08   2.9e-07   27.4   0.1     1    35  1858  1892  1858  1895 0.96 -
NZ_LYXE01000123.1_13-Chloroploca_asiatica               -           2986 RHS_repeat           PF05593.17    38  8.1e-136  437.8 209.3  13  16   8.9e-09   2.8e-08   30.6   0.6     1    38  1900  1937  1900  1938 0.96 -
NZ_LYXE01000123.1_13-Chloroploca_asiatica               -           2986 RHS_repeat           PF05593.17    38  8.1e-136  437.8 209.3  14  16     6e-07   1.9e-06   24.8   3.6     6    38  1947  1979  1942  1979 0.93 -
NZ_LYXE01000123.1_13-Chloroploca_asiatica               -           2986 RHS_repeat           PF05593.17    38  8.1e-136  437.8 209.3  15  16   8.9e-07   2.8e-06   24.2   1.3     1    36  1984  2019  1984  2021 0.97 -
NZ_LYXE01000123.1_13-Chloroploca_asiatica               -           2986 RHS_repeat           PF05593.17    38  8.1e-136  437.8 209.3  16  16     1e-07   3.2e-07   27.2   0.1     1    37  2161  2197  2161  2198 0.98 -
NCBR01000009.1_4-RBG-13-68-16_sp002279285               -           1673 RHS_repeat           PF05593.17    38    2e-123  398.2 172.5   1  14   1.2e-08   3.7e-08   30.2   0.2     1    37   485   523   485   524 0.95 -
NCBR01000009.1_4-RBG-13-68-16_sp002279285               -           1673 RHS_repeat           PF05593.17    38    2e-123  398.2 172.5   2  14   7.8e-12   2.4e-11   40.4   0.7     1    38   508   545   508   545 0.98 -
NCBR01000009.1_4-RBG-13-68-16_sp002279285               -           1673 RHS_repeat           PF05593.17    38    2e-123  398.2 172.5   3  14   1.1e-07   3.6e-07   27.1   0.5     1    38   658   696   658   696 0.92 -
NCBR01000009.1_4-RBG-13-68-16_sp002279285               -           1673 RHS_repeat           PF05593.17    38    2e-123  398.2 172.5   4  14   1.9e-06   6.1e-06   23.1   0.7     1    34   722   755   722   759 0.96 -
NCBR01000009.1_4-RBG-13-68-16_sp002279285               -           1673 RHS_repeat           PF05593.17    38    2e-123  398.2 172.5   5  14   8.7e-10   2.7e-09   33.8   1.2     2    32   766   796   765   797 0.93 -
NCBR01000009.1_4-RBG-13-68-16_sp002279285               -           1673 RHS_repeat           PF05593.17    38    2e-123  398.2 172.5   6  14   5.1e-11   1.6e-10   37.8   5.7     1    36   829   864   829   866 0.97 -
NCBR01000009.1_4-RBG-13-68-16_sp002279285               -           1673 RHS_repeat           PF05593.17    38    2e-123  398.2 172.5   7  14   2.2e-07     7e-07   26.1   2.0     1    36   871   906   871   909 0.96 -
NCBR01000009.1_4-RBG-13-68-16_sp002279285               -           1673 RHS_repeat           PF05593.17    38    2e-123  398.2 172.5   8  14   6.7e-09   2.1e-08   31.0   0.6     1    35   913   947   913   950 0.96 -
NCBR01000009.1_4-RBG-13-68-16_sp002279285               -           1673 RHS_repeat           PF05593.17    38    2e-123  398.2 172.5   9  14   1.1e-11   3.4e-11   39.9   1.3     1    37   976  1012   976  1013 0.96 -
NCBR01000009.1_4-RBG-13-68-16_sp002279285               -           1673 RHS_repeat           PF05593.17    38    2e-123  398.2 172.5  10  14   2.1e-06   6.7e-06   23.0   0.7     1    32   997  1028   997  1034 0.92 -
NCBR01000009.1_4-RBG-13-68-16_sp002279285               -           1673 RHS_repeat           PF05593.17    38    2e-123  398.2 172.5  11  14   3.3e-08     1e-07   28.8   3.6     1    38  1018  1054  1018  1055 0.92 -
NCBR01000009.1_4-RBG-13-68-16_sp002279285               -           1673 RHS_repeat           PF05593.17    38    2e-123  398.2 172.5  12  14   5.5e-11   1.7e-10   37.7   0.0     1    37  1058  1094  1058  1095 0.97 -
NCBR01000009.1_4-RBG-13-68-16_sp002279285               -           1673 RHS_repeat           PF05593.17    38    2e-123  398.2 172.5  13  14   5.7e-12   1.8e-11   40.8   4.0     1    37  1079  1115  1079  1117 0.96 -
NCBR01000009.1_4-RBG-13-68-16_sp002279285               -           1673 RHS_repeat           PF05593.17    38    2e-123  398.2 172.5  14  14   3.1e-08   9.7e-08   28.9   6.6     1    38  1121  1159  1121  1159 0.94 -
NZ_CP036269.1_417-Gimesia_alba                          -           2731 RHS_repeat           PF05593.17    38  2.8e-123  397.8 171.2   1   8   3.7e-06   1.2e-05   22.2   0.0     2    36   454   488   453   490 0.93 -
NZ_CP036269.1_417-Gimesia_alba                          -           2731 RHS_repeat           PF05593.17    38  2.8e-123  397.8 171.2   2   8   1.3e-07   4.2e-07   26.8   0.1     2    35   580   613   580   614 0.96 -
NZ_CP036269.1_417-Gimesia_alba                          -           2731 RHS_repeat           PF05593.17    38  2.8e-123  397.8 171.2   3   8   2.8e-08   8.6e-08   29.0   0.2     1    36   621   656   621   658 0.95 -
NZ_CP036269.1_417-Gimesia_alba                          -           2731 RHS_repeat           PF05593.17    38  2.8e-123  397.8 171.2   4   8     2e-08   6.3e-08   29.5   0.1     1    37   747   783   747   784 0.97 -
NZ_CP036269.1_417-Gimesia_alba                          -           2731 RHS_repeat           PF05593.17    38  2.8e-123  397.8 171.2   5   8   7.9e-07   2.5e-06   24.4   0.2     1    28   915   942   915   950 0.90 -
NZ_CP036269.1_417-Gimesia_alba                          -           2731 RHS_repeat           PF05593.17    38  2.8e-123  397.8 171.2   6   8   7.9e-07   2.5e-06   24.4   0.2     1    27  1188  1214  1188  1222 0.90 -
NZ_CP036269.1_417-Gimesia_alba                          -           2731 RHS_repeat           PF05593.17    38  2.8e-123  397.8 171.2   7   8   5.1e-08   1.6e-07   28.2   0.5     1    37  1335  1371  1335  1372 0.95 -
NZ_CP036269.1_417-Gimesia_alba                          -           2731 RHS_repeat           PF05593.17    38  2.8e-123  397.8 171.2   8   8   7.1e-07   2.2e-06   24.5   0.1     1    33  1459  1491  1459  1497 0.92 -
VGOD01000055.1_22-VGOD01_sp016876015                    -           1549 RHS_repeat           PF05593.17    38    1e-112  364.1 145.0   1  12   4.6e-14   1.4e-13   47.5   4.9     1    37   359   395   359   396 0.96 -
VGOD01000055.1_22-VGOD01_sp016876015                    -           1549 RHS_repeat           PF05593.17    38    1e-112  364.1 145.0   2  12   3.5e-11   1.1e-10   38.3   1.6     1    38   464   501   464   501 0.97 -
VGOD01000055.1_22-VGOD01_sp016876015                    -           1549 RHS_repeat           PF05593.17    38    1e-112  364.1 145.0   3  12   8.4e-07   2.6e-06   24.3   0.1     9    37   515   543   511   545 0.90 -
VGOD01000055.1_22-VGOD01_sp016876015                    -           1549 RHS_repeat           PF05593.17    38    1e-112  364.1 145.0   4  12   1.8e-11   5.5e-11   39.2   1.8     1    33   549   581   549   586 0.97 -
VGOD01000055.1_22-VGOD01_sp016876015                    -           1549 RHS_repeat           PF05593.17    38    1e-112  364.1 145.0   5  12   3.7e-10   1.2e-09   35.0   2.6     1    37   570   606   570   607 0.97 -
VGOD01000055.1_22-VGOD01_sp016876015                    -           1549 RHS_repeat           PF05593.17    38    1e-112  364.1 145.0   6  12   2.7e-12   8.3e-12   41.9   3.7     1    38   591   628   591   628 0.90 -
VGOD01000055.1_22-VGOD01_sp016876015                    -           1549 RHS_repeat           PF05593.17    38    1e-112  364.1 145.0   7  12   5.1e-11   1.6e-10   37.8   0.5     1    37   633   669   633   670 0.94 -
VGOD01000055.1_22-VGOD01_sp016876015                    -           1549 RHS_repeat           PF05593.17    38    1e-112  364.1 145.0   8  12   1.1e-06   3.5e-06   23.9   0.2     1    37   779   820   779   821 0.93 -
VGOD01000055.1_22-VGOD01_sp016876015                    -           1549 RHS_repeat           PF05593.17    38    1e-112  364.1 145.0   9  12   1.2e-08   3.7e-08   30.2   4.0     1    38   805   842   805   842 0.96 -
VGOD01000055.1_22-VGOD01_sp016876015                    -           1549 RHS_repeat           PF05593.17    38    1e-112  364.1 145.0  10  12   1.3e-07   3.9e-07   26.9   2.2     1    36   826   861   826   865 0.94 -
VGOD01000055.1_22-VGOD01_sp016876015                    -           1549 RHS_repeat           PF05593.17    38    1e-112  364.1 145.0  11  12   1.6e-10   5.1e-10   36.1   8.0     1    38   894   930   894   930 0.96 -
VGOD01000055.1_22-VGOD01_sp016876015                    -           1549 RHS_repeat           PF05593.17    38    1e-112  364.1 145.0  12  12   1.6e-08   4.9e-08   29.8   6.1     1    36   914   949   914   951 0.89 -
JAJYHY010000009.1_4-JAJYHY01_sp021784555                -           1635 RHS_repeat           PF05593.17    38  9.5e-111  357.8 145.6   1  15   6.5e-07     2e-06   24.7   0.2     1    37   448   483   448   484 0.95 -
JAJYHY010000009.1_4-JAJYHY01_sp021784555                -           1635 RHS_repeat           PF05593.17    38  9.5e-111  357.8 145.6   2  15   4.2e-08   1.3e-07   28.5   0.2     2    37   490   525   490   526 0.91 -
JAJYHY010000009.1_4-JAJYHY01_sp021784555                -           1635 RHS_repeat           PF05593.17    38  9.5e-111  357.8 145.6   3  15   3.7e-10   1.1e-09   35.0   0.7     1    37   510   546   510   547 0.97 -
JAJYHY010000009.1_4-JAJYHY01_sp021784555                -           1635 RHS_repeat           PF05593.17    38  9.5e-111  357.8 145.6   4  15   1.9e-06   5.8e-06   23.2   1.0     1    37   638   674   638   675 0.97 -
JAJYHY010000009.1_4-JAJYHY01_sp021784555                -           1635 RHS_repeat           PF05593.17    38  9.5e-111  357.8 145.6   5  15   1.6e-06   5.1e-06   23.4   3.5     1    38   764   801   764   801 0.94 -
JAJYHY010000009.1_4-JAJYHY01_sp021784555                -           1635 RHS_repeat           PF05593.17    38  9.5e-111  357.8 145.6   6  15   6.2e-13   1.9e-12   43.9   0.7     1    37   848   884   848   885 0.97 -
JAJYHY010000009.1_4-JAJYHY01_sp021784555                -           1635 RHS_repeat           PF05593.17    38  9.5e-111  357.8 145.6   7  15   6.3e-11   1.9e-10   37.5   3.5     1    38   932   969   932   971 0.90 -
JAJYHY010000009.1_4-JAJYHY01_sp021784555                -           1635 RHS_repeat           PF05593.17    38  9.5e-111  357.8 145.6   8  15   4.5e-08   1.4e-07   28.4   0.0     1    38   974  1011   974  1011 0.93 -
JAJYHY010000009.1_4-JAJYHY01_sp021784555                -           1635 RHS_repeat           PF05593.17    38  9.5e-111  357.8 145.6   9  15   9.7e-10     3e-09   33.7   0.7     1    33   995  1027   995  1030 0.91 -
JAJYHY010000009.1_4-JAJYHY01_sp021784555                -           1635 RHS_repeat           PF05593.17    38  9.5e-111  357.8 145.6  10  15   7.2e-07   2.2e-06   24.5   0.6     1    34  1016  1049  1016  1052 0.98 -
JAJYHY010000009.1_4-JAJYHY01_sp021784555                -           1635 RHS_repeat           PF05593.17    38  9.5e-111  357.8 145.6  11  15     2e-07   6.1e-07   26.3   1.9     1    32  1037  1067  1037  1068 0.95 -
JAJYHY010000009.1_4-JAJYHY01_sp021784555                -           1635 RHS_repeat           PF05593.17    38  9.5e-111  357.8 145.6  12  15   7.3e-09   2.3e-08   30.9   5.4     1    38  1057  1094  1057  1095 0.98 -
JAJYHY010000009.1_4-JAJYHY01_sp021784555                -           1635 RHS_repeat           PF05593.17    38  9.5e-111  357.8 145.6  13  15   1.1e-08   3.5e-08   30.3   6.4     1    38  1078  1115  1078  1117 0.97 -
JAJYHY010000009.1_4-JAJYHY01_sp021784555                -           1635 RHS_repeat           PF05593.17    38  9.5e-111  357.8 145.6  14  15   3.8e-09   1.2e-08   31.8   4.2     1    38  1099  1136  1099  1136 0.98 -
JAJYHY010000009.1_4-JAJYHY01_sp021784555                -           1635 RHS_repeat           PF05593.17    38  9.5e-111  357.8 145.6  15  15   1.2e-08   3.9e-08   30.1   1.2     1    33  1120  1152  1120  1159 0.95 -
JAJYCH010000015.1_6-JAJYCH01_sp021778575                -           1611 RHS_repeat           PF05593.17    38  7.1e-109  351.8 160.3   1   6   2.3e-07   7.3e-07   26.1   2.5     1    37   239   275   239   277 0.94 -
JAJYCH010000015.1_6-JAJYCH01_sp021778575                -           1611 RHS_repeat           PF05593.17    38  7.1e-109  351.8 160.3   2   6     5e-08   1.6e-07   28.2   0.0     1    37   281   317   281   319 0.95 -
JAJYCH010000015.1_6-JAJYCH01_sp021778575                -           1611 RHS_repeat           PF05593.17    38  7.1e-109  351.8 160.3   3   6   4.7e-07   1.5e-06   25.1   1.9     1    34   515   548   515   550 0.91 -
JAJYCH010000015.1_6-JAJYCH01_sp021778575                -           1611 RHS_repeat           PF05593.17    38  7.1e-109  351.8 160.3   4   6   3.7e-06   1.2e-05   22.2   0.4     1    37   893   929   893   930 0.97 -
JAJYCH010000015.1_6-JAJYCH01_sp021778575                -           1611 RHS_repeat           PF05593.17    38  7.1e-109  351.8 160.3   5   6   1.6e-07   4.8e-07   26.6   0.4     8    37   921   950   914   952 0.91 -
JAJYCH010000015.1_6-JAJYCH01_sp021778575                -           1611 RHS_repeat           PF05593.17    38  7.1e-109  351.8 160.3   6   6   8.9e-08   2.8e-07   27.4   0.8     1    32  1060  1091  1060  1097 0.91 -
NZ_CP036275.1_3951-Maioricimonas_rarisocia              -           1594 RHS_repeat           PF05593.17    38    2e-108  350.4 197.0   1   7     3e-06   9.4e-06   22.5   0.0     1    37   550   586   550   587 0.97 -
NZ_CP036275.1_3951-Maioricimonas_rarisocia              -           1594 RHS_repeat           PF05593.17    38    2e-108  350.4 197.0   2   7   1.2e-06   3.9e-06   23.8   0.2     1    34   613   646   613   652 0.89 -
