protein_id,domain,gtdb_phylum,gtdb_class,gtdb_order,gtdb_family,gtdb_genus,gtdb_species,length
NZ_CP089593.1_2558,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium sp021249405,431
NZ_CP101456.1_791,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,WLHSJ27,WLHSJ27 sp024362485,432
PXRP01000044.1_1,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,QS-4-69-31,QS-4-69-31 sp003021655,434
NZ_FXTD01000004.1_269,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum cibi,435
NZ_RDQE01000007.1_173,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum sp003697845,439
NZ_AOJH01000061.1_37,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum kocurii,441
NZ_CP099997.1_2259,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Tc-Br11,Tc-Br11 sp024138145,429
NZ_JALLPL010000001.1_455,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloplanus,Haloplanus sp023276355,430
NZ_RBZW01000003.1_51,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Salinadaptatus,Salinadaptatus halalkaliphilus,430
PXRI01000005.1_29,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Natronomonas,Natronomonas sp003021005,431
NZ_BMPF01000001.1_1145,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halarchaeum,Halarchaeum grantii,431
KI543203.1_36,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halonotius,Halonotius sp000496215,433
PXSD01000166.1_28,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halosimplex,Halosimplex sp003023165,434
NZ_QKNY01000018.1_613,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halonotius,Halonotius aquaticus,435
NZ_CP098518.1_1834,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloplanus,Haloplanus sp023703795,435
NZ_CP042241.1_644,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Salarchaeum,Salarchaeum sp007833275,429
NZ_BMOO01000001.1_632,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halarchaeum,Halarchaeum rubridurum,429
NZ_AOJN01000063.1_37,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum distributum,439
NZ_AOJO01000027.1_70,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum hochstenium,440
NZ_NSKC01000001.1_493,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum salipaludis,445
NZ_CP100355.1_342,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Tc-Br11,Tc-Br11 sp024204665,429
NZ_CP019893.1_1780,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrarchaeobaculum,Natrarchaeobaculum aegyptiacum,430
PXSV01000193.1_2,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halococcaceae,Halococcus,Halococcus sp003022685,430
NZ_AOIA01000031.1_106,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronococcus,Natronococcus jeotgali,430
NZ_AOLN01000011.1_376,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloferax,Haloferax mucosum,430
NZ_CP025066.1_1719,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halalkaliarchaeum,Halalkaliarchaeum desulfuricum,431
NZ_LTAZ01000007.1_70,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halalkalicoccaceae,Halalkalicoccus,Halalkalicoccus paucihalophilus,431
CP002988.1_2264,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halolamina,Halolamina sp000224475,432
NZ_SBIS02000007.1_376,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Halorussus,Halorussus salinus,432
NC_020388.1_577,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Natronomonas,Natronomonas moolapensis,432
NZ_VCNM01000003.1_128,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum depositum,443
NZ_CP058529.1_2470,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halobaculum,Halobaculum halophilum,444
NZ_AOLG01000008.1_241,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloferax,Haloferax prahovense,428
NZ_REFZ01000005.1_84,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrarchaeobius,Natrarchaeobius chitinivorans A,430
NZ_BAFM01000002.1_219,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halococcaceae,Halococcus,Halococcus agarilyticus,430
NZ_RKSM01000001.1_2914,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula sp008729015,432
SZNP01000001.1_306,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Halorussus,Halorussus sp005239435,432
NZ_CP044129.1_3154,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halomicrobium,Halomicrobium sp009617995,432
CP040678.1_112,Archaea,Halobacteriota,Halobacteria,Halobacteriales,QS-9-68-17,Halostella,Halostella pelagica,432
NZ_FOCX01000004.1_238,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halorientalis,Halorientalis persica,434
NZ_CP030064.1_66,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum sp003990725,435
NZ_JAGGKQ010000004.1_170,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum alkaliphilum,439
JAHENP010000128.1_8,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halobaculum,Halobaculum sp018609965,440
NZ_FNIA01000001.1_93,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Haloarchaeobius,Haloarchaeobius iranensis,427
JAGXLJ010000001.1_2,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halodesulfurarchaeum,Halodesulfurarchaeum sp018334775,428
NZ_LN831302.1_2537,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium hubeiense,429
NZ_AOMF01000151.1_43,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halococcaceae,Halococcus,Halococcus thailandensis,429
PXQY01000019.1_4,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Natronomonas,Natronomonas sp003021745,431
NZ_CVUA01000001.1_179,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halolamina,Halolamina sediminis,433
NZ_RKLU01000001.1_629,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halonotius,Halonotius terrestris,435
NZ_WUAX01000004.1_73,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum sp009806985,436
NZ_JANHJR010000003.1_963,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Haloarchaeobius,Haloarchaeobius litoreus,427
NZ_BMOQ01000003.1_72,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halarchaeum,Halarchaeum nitratireducens,429
SKTU01000029.1_35,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Natronomonas,Natronomonas sp007122455,432
NZ_CP084463.1_3063,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halomicrobium,Halomicrobium salinisoli,433
NZ_CP085301.1_992,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus pallidirubidus,433
NZ_WUUU01000224.1_6,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium bonnevillei,368
NZ_CP007060.1_145,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium sp000230955,428
JAKCFM010000001.1_2434,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halocatena,Halocatena sp025041195,428
NZ_REFY01000004.1_442,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrarchaeobius,Natrarchaeobius halalkaliphilus,430
CP100465.1_1400,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus sp024227995,430
NZ_FNYR01000001.1_236,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halohasta,Halohasta litchfieldiae,430
NZ_BIXZ01000002.1_122,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula mannanilytica,432
NZ_JAKRVY010000001.1_38,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natronoarchaeaceae,Natronoarchaeum,Natronoarchaeum aerophilus,433
NZ_CP058909.1_566,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halosimplex,Halosimplex pelagicum,434
NZ_NHPJ01000083.1_7,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum halodurans,438
NZ_JANHDP010000002.1_186,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natronoarchaeaceae,Natronoarchaeum,Natronoarchaeum rubrum,449
NZ_CP064787.1_1155,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halapricum,Halapricum sp017094505,429
NZ_BATA01000018.1_16,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halarchaeum,Halarchaeum acidiphilum,429
NZ_CP096019.1_1737,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halocatena,Halocatena sp023115355,429
AOLX01000022.1_24,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula argentinensis,432
NZ_AOIT01000049.1_36,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema limicola,432
NZ_CP054587.1_2107,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halolamina,Halolamina sp002025255,433
NZ_JACKXD010000005.1_247,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halobellus,Halobellus ruber,435
NZ_CP034692.1_2197,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum sp004114375,440
NZ_AOJD01000045.1_34,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum tebenquichense,440
NZ_CP101166.1_2390,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Haloglomus,Haloglomus sp024298885,445
JAKCFJ010000001.1_2606,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halocatena,Halocatena sp025041175,429
NZ_JAJJZG010000011.1_105,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium sp021028995,429
CP071596.1_439,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Tc-Br11,Tc-Br11 sp017357105,429
NZ_RRCH01000039.1_34,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halocatena,Halocatena pleomorpha,429
NZ_CP034145.1_3464,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloplanus,Haloplanus aerogenes,430
NZ_AOME01000080.1_19,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halococcaceae,Halococcus,Halococcus salifodinae,430
NZ_BMPD01000001.1_1053,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula sebkhae,432
NZ_AOIO01000040.1_30,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrialba,Natrialba asiatica,432
NZ_JAIWPJ010000003.1_46,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema amylolyticum,432
NC_013202.1_745,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halomicrobium,Halomicrobium mukohataei,432
NZ_KB905378.1_1484,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halomicrobium,Halomicrobium katesii,432
NZ_FOYT01000001.1_295,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogeometricum,Halogeometricum rufum,433
CP002988.1_1411,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halolamina,Halolamina sp000224475,437
NZ_QMIM01000011.1_29,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum sp003287355,439
KI543229.1_70,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,J07HR59,J07HR59 sp000496235,80
NZ_NHOY01000057.1_4,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum sp002252755,260
NZ_BMPG01000001.1_45,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halocalculus,Halocalculus aciditolerans,425
LKNH01000162.1_6,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halovenus,Halovenus sp001564135,430
NZ_LWHG01000011.1_419,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus sp001625445,430
NZ_AOLY01000003.1_14,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula japonica,432
PXRT01000010.1_154,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halomicroarcula,Halomicroarcula sp003020925,432
NZ_WRXL01000003.1_201,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula salina,432
PXRO01000004.1_102,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halomicrobium,Halomicrobium sp003021685,433
NZ_PEND01000002.1_133,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halegenticoccus,Halegenticoccus soli,433
NZ_CP058910.1_639,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halosimplex,Halosimplex rubrum,434
NZ_CP084090.1_1437,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halomicrobium,Halomicrobium urmianum,434
NZ_FOPZ01000018.1_13,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum aquaticum,439
NZ_CP026309.1_4045,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Salinigranum,Salinigranum rubrum,180
NZ_CP016804.1_152,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halodesulfurarchaeum,Halodesulfurarchaeum formicicum,427
NZ_BBMP01000022.1_664,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halococcaceae,Halococcus,Halococcus sediminicola,429
NZ_CP064788.1_1926,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halapricum,Halapricum desulfuricans,429
NZ_AOMD01000025.1_19,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halococcaceae,Halococcus,Halococcus saccharolyticus,430
NC_007426.1_485,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Natronomonas,Natronomonas pharaonis,431
NC_015948.1_112,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula hispanica,432
NZ_AOLW01000006.1_63,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula amylolytica,432
NZ_QPLT01000001.1_42,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum sp003666015,438
NZ_SGUC01000012.1_57,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum sp005435165,439
NZ_CP083723.1_2849,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloprofundus,Haloprofundus sp020150815,429
NZ_CP028858.1_517,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halococcoides,Halococcoides cellulosivorans,429
NZ_FOJA01000001.1_1973,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium jilantaiense,430
NZ_BCNB01000006.1_500,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula sp001485575,432
NZ_AP017558.1_1622,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halopenitus,Halopenitus persicus A,434
NZ_CP100404.1_256,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halomicroarcula,Halomicroarcula sp024218775,434
NZ_QMDW01000023.1_2,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halonotius,Halonotius pteroides,434
NZ_BBJO01000009.1_199,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halobellus,Halobellus rufus,435
NZ_JANHDN010000008.1_142,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum rutilum,443
NZ_CAAHFB010000001.1_1713,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halorhabdus,Halorhabdus rudnickae,449
NZ_NHOA01000104.1_21,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum persicum,451
NZ_JANJYH010000004.1_317,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Haloarchaeobius,Haloarchaeobius sp024609245,427
NZ_SPQG01000004.1_157,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halorhabdus,Halorhabdus amylolytica,429
NZ_KE386573.1_3065,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloplanus,Haloplanus natans,430
NZ_AOIL01000051.1_92,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrialba,Natrialba taiwanensis,432
NC_006396.1_2629,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula marismortui,432
PXSQ01000092.1_43,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halovenus,Halovenus sp003022725,433
NZ_KN050825.1_330,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum sp000746205,442
NZ_QKNX01000002.1_355,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Natronomonas,Natronomonas salsuginis,452
NZ_JANHDJ010000001.1_176,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halohasta,Halohasta litorea,429
NZ_CP089468.1_105,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium noricense,429
CP046866.1_2651,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Salinibaculum,Salinibaculum litoreum,430
SKWB01000051.1_3,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halalkalicoccaceae,SKXI01,SKXI01 sp007129135,432
NZ_AOLQ01000021.1_115,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula vallismortis,432
PXSG01000069.1_3,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,SW-9-67-25,SW-9-67-25 sp003023485,436
NZ_CP101153.1_2367,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Haloglomus,Haloglomus sp024298825,445
NZ_JAAAJC010000001.1_352,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halococcaceae,Halococcus,Halococcus salsus,429
NZ_CP101943.1_2336,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halococcaceae,Halococcus,Halococcus qingdaonensis,429
NZ_VRYN01000001.1_629,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium salinarum,431
KI543180.1_235,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,A07HB70,A07HB70 sp000496195,431
NZ_LIUF01000001.1_961,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula rubripromontorii,432
SKKJ01000226.1_2,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Natronomonas,Natronomonas sp007121575,432
NZ_CP065856.1_1825,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halosimplex,Halosimplex litoreum,434
NZ_FNBO01000013.1_37,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum xinjiangense,435
NZ_CP053941.1_1269,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum salinarum,439
NZ_JANHDM010000001.1_334,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum rubrum,439
NZ_AOJK01000063.1_119,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum californiense,439
NZ_CP073695.1_188,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum sp000296615,439
NZ_WPCF01000180.1_3,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium sp009741975,314
NC_013158.1_1518,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halorhabdus,Halorhabdus utahensis,429
NZ_SOSC01000007.1_96,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halorientalis,Halorientalis salina,430
NZ_QPHM01000001.1_1779,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloplanus,Haloplanus salinus,430
NZ_CP101156.1_2083,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Tc-Br11,Tc-Br11 sp024298845,432
NZ_FOZK01000005.1_111,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halomicrobium,Halomicrobium zhouii,437
NZ_CP076019.1_2775,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum sp018623055,439
NZ_FOYN01000002.1_39,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum sodomense,447
NZ_JANHAU010000001.1_89,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Haloarchaeobius,Haloarchaeobius salinus,427
NC_014297.1_415,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halalkalicoccaceae,Halalkalicoccus,Halalkalicoccus jeotgali,428
NZ_CP019154.1_109,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula taiwanensis,432
PXSF01000075.1_6,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halovenus,Halovenus sp003022845,433
NZ_JANHDO010000002.1_165,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum salinum,442
SLIW01000015.1_2,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Natronomonas,Natronomonas sp007135435,429
