query	target	evalue	bits	tstart	tend
NP_391617.1	OGS16070.1@GCA_001800315.1	4.477E-20	106	23	308
NP_391617.1	MBO8174272.1@GCA_017656495.1	4.477E-20	106	127	457
NP_391617.1	WP_114702292.1@GCF_003351105.1	5.981E-20	106	9	291
NP_391617.1	WP_243666710.1@GCF_001316265.1	5.981E-20	106	131	451
NP_391617.1	WALT01000029.1_5@GCA_015522695.1	5.981E-20	106	111	439
NP_391617.1	WAKV01000057.1_30@GCA_015523185.1	5.981E-20	106	154	484
NP_391617.1	JAIQZU010000014.1_10@GCA_021776915.1	5.981E-20	106	9	345
NP_391617.1	JAGUVP010000112.1_8@GCA_020062805.1	7.991E-20	105	18	307
NP_391617.1	JAHEAK010000076.1_6@GCA_024642805.1	7.991E-20	105	26	324
NP_391617.1	MCK5115147.1@GCA_023138735.1	1.067E-19	105	15	342
NP_391617.1	JAGDWU010000045.1_3@GCA_023256115.1	1.904E-19	104	23	275
NP_391617.1	MCE4599749.1@GCA_015520195.1	1.904E-19	104	130	458
NP_391617.1	JAKJAB010000075.1_7@GCA_022707725.1	1.904E-19	104	139	458
NP_391617.1	OQY89893.1@GCA_002050125.1	2.542E-19	104	22	357
NP_391617.1	MBN1564445.1@GCA_016929355.1	2.542E-19	104	21	327
NP_391617.1	JAHDSS010000060.1_3@GCA_018432565.1	2.542E-19	104	37	220
NP_391617.1	WAJV01000035.1_15@GCA_015523725.1	2.542E-19	104	113	419
NP_391617.1	MCC6021317.1@GCA_020833025.1	2.542E-19	104	128	453
NP_391617.1	JAIQZQ010000098.1_60@GCA_021777105.1	2.542E-19	104	4	330
NP_391617.1	MCS7150795.1@GCA_025059805.1	3.395E-19	103	11	311
NP_391617.1	DBRR01000047.1_15@GCA_002306055.1	3.395E-19	103	19	363
NP_391617.1	KUO91490.1@GCA_001516585.1	3.395E-19	103	128	459
NP_391617.1	JAKLIR010000141.1_8@GCA_022709505.1	4.532E-19	103	5	294
NP_391617.1	MBA4405246.1@GCA_013824915.1	4.532E-19	103	7	355
NP_391617.1	WP_237268669.1@GCF_002214365.1	4.532E-19	103	137	467
NP_391617.1	MCD6562645.1@GCA_021163245.1	6.050E-19	102	118	421
NP_391617.1	WAMZ01000051.1_5@GCA_015522055.1	6.050E-19	102	114	434
NP_391617.1	VSDH01000011.1_7@GCA_008636105.1	6.050E-19	102	9	323
NP_391617.1	MBN2394489.1@GCA_016934645.1	8.075E-19	102	35	340
NP_391617.1	MCD6113883.1@GCA_021158265.1	8.075E-19	102	121	449
NP_391617.1	MBT7210473.1@GCA_018670825.1	8.075E-19	102	9	350
NP_391617.1	MCK5003969.1@GCA_023136725.1	1.078E-18	102	34	336
NP_391617.1	RLF15097.1@GCA_003649665.1	1.078E-18	102	122	456
NP_391617.1	JAKJAE010000305.1_3@GCA_022707665.1	1.078E-18	102	145	457
NP_391617.1	RLG85842.1@GCA_003661905.1	1.078E-18	102	144	468
NP_391617.1	WP_012466814.1@GCF_000020465.1	1.438E-18	101	11	198
NP_391617.1	ERJ83254.1@GCA_000467935.1	1.438E-18	101	118	427
NP_391617.1	MBI1746747.1@GCA_016179055.1	1.438E-18	101	119	419
NP_391617.1	OYT26648.1@GCA_002254895.1	1.919E-18	101	88	399
NP_391617.1	WP_096895845.1@GCF_002443295.1	1.919E-18	101	9	350
NP_391617.1	MCR4344978.1@GCA_024654465.1	1.919E-18	101	9	350
NP_391617.1	PLXT01000039.1_10@GCA_003151535.1	2.560E-18	100	10	195
NP_391617.1	MCK5037289.1@GCA_023136985.1	2.560E-18	100	32	211
NP_391617.1	JADGDO010000014.1_91@GCA_016744855.1	3.416E-18	100	20	199
NP_391617.1	DDKR01000075.1_12@GCA_002340085.1	3.416E-18	100	17	339
NP_391617.1	WAON01000175.1_7@GCA_015521265.1	3.416E-18	100	137	465
NP_391617.1	JADGRC010000050.1_4@GCA_017881245.1	4.556E-18	100	35	347
NP_391617.1	WP_232718770.1@GCF_002797325.1	4.556E-18	100	68	351
NP_391617.1	MBN2305620.1@GCA_016934195.1	6.077E-18	99	2	331
NP_391617.1	MBN1922412.1@GCA_016931315.1	6.077E-18	99	35	247
NP_391617.1	MBQ4555396.1@GCA_017416145.1	8.104E-18	99	14	330
NP_391617.1	DBFQ01000032.1_4@GCA_002294665.1	8.104E-18	99	10	218
NP_391617.1	MCK5115148.1@GCA_023138735.1	1.081E-17	98	22	257
NP_391617.1	WP_238374336.1@GCF_000016785.1	1.441E-17	98	2	198
NP_391617.1	MCD4741723.1@GCA_021107575.1	1.441E-17	98	34	215
NP_391617.1	CALWLS010000004.1_105@GCA_944381575.1	1.441E-17	98	3	230
NP_391617.1	CALWXD010000061.1_5@GCA_944385425.1	1.921E-17	98	17	193
NP_391617.1	MBW7991008.1@GCA_019456195.1	1.921E-17	98	20	330
NP_391617.1	MBN2609162.1@GCA_016936235.1	1.921E-17	98	27	329
NP_391617.1	MBL7114619.1@GCA_016783565.1	2.560E-17	97	29	319
NP_391617.1	MCD4702626.1@GCA_021107345.1	2.560E-17	97	22	349
NP_391617.1	JADFDP010000019.1_2@GCA_018262835.1	3.413E-17	97	3	321
NP_391617.1	MBN1832494.1@GCA_016930795.1	3.413E-17	97	7	327
NP_391617.1	MBN1848233.1@GCA_016930835.1	3.413E-17	97	7	336
NP_391617.1	HCU70718.1@GCA_003543115.1	3.413E-17	97	13	188
NP_391617.1	DYKX01000019.1_21@GCA_020722375.1	3.413E-17	97	22	205
NP_391617.1	MBI5676761.1@GCA_016222905.1	3.413E-17	97	18	345
NP_391617.1	JAKJAC010000119.1_11@GCA_022707705.1	4.548E-17	96	35	247
NP_391617.1	MBN1637260.1@GCA_016929755.1	6.061E-17	96	4	312
NP_391617.1	PWVB01000548.1_3@GCA_003562365.1	6.061E-17	96	145	457
NP_391617.1	JAJRTR010000192.1_23@GCA_024278215.1	8.076E-17	96	19	293
NP_391617.1	CAIPYV010000118.1_15@GCA_903869365.1	8.076E-17	96	15	196
NP_391617.1	MBN1358473.1@GCA_016927895.1	1.076E-16	95	109	273
NP_391617.1	JAIOAS010000043.1_22@GCA_019873725.1	1.076E-16	95	25	215
NP_391617.1	MBO5760792.1@GCA_017629515.1	1.076E-16	95	107	273
NP_391617.1	CAKKPF010000207.1_2@GCA_919901575.1	1.076E-16	95	34	290
NP_391617.1	JAABPW010000026.1_5@GCA_011391785.1	1.433E-16	95	24	278
NP_391617.1	MBU4501211.1@GCA_018894775.1	1.433E-16	95	7	312
NP_391617.1	HIQ50015.1@GCA_015661515.1	1.433E-16	95	68	400
NP_391617.1	JAABTM010000390.1_2@GCA_011389855.1	1.909E-16	94	15	195
NP_391617.1	JAIOAX010000054.1_7@GCA_019873645.1	1.909E-16	94	31	211
NP_391617.1	MCC7208142.1@GCA_020851855.1	2.543E-16	94	3	313
NP_391617.1	MBN2398993.1@GCA_016934745.1	2.543E-16	94	22	213
NP_391617.1	NJO18329.1@GCA_012032555.1	2.543E-16	94	50	358
NP_391617.1	OGW83553.1@GCA_001804165.1	3.387E-16	94	18	318
NP_391617.1	MBT3296672.1@GCA_018648805.1	4.510E-16	93	32	337
NP_391617.1	KZD17479.1@GCA_001618605.1	6.005E-16	93	7	337
NP_391617.1	UCH23591.1@GCA_020354645.1	7.995E-16	93	4	341
NP_391617.1	MBU1748021.1@GCA_018823415.1	1.064E-15	92	37	219
NP_391617.1	MBN1891001.1@GCA_016931085.1	1.064E-15	92	25	247
NP_391617.1	MCO5044513.1@GCA_023953695.1	1.417E-15	92	12	289
NP_391617.1	CAIJPN010000141.1_21@GCA_903822545.1	1.417E-15	92	33	347
NP_391617.1	MCL4692358.1@GCA_023384315.1	1.417E-15	92	135	454
NP_391617.1	CAIKBD010000067.1_5@GCA_903825565.1	1.886E-15	91	21	339
NP_391617.1	MCC6956020.1@GCA_020853835.1	1.886E-15	91	22	204
NP_391617.1	DIXU01000001.1_232@GCA_002436105.1	1.886E-15	91	37	218
NP_391617.1	NCD21414.1@GCA_009930415.1	1.886E-15	91	37	220
NP_391617.1	MBD3385519.1@GCA_014728085.1	2.509E-15	91	22	204
NP_391617.1	MBN1297496.1@GCA_016927515.1	2.509E-15	91	32	243
NP_391617.1	MBN1433612.1@GCA_016928495.1	3.339E-15	91	20	226
NP_391617.1	MBU1810366.1@GCA_018823915.1	3.339E-15	91	17	372
NP_391617.1	WP_258840943.1@GCF_024753565.1	3.339E-15	91	26	248
NP_391617.1	CAKRAT010000078.1_4@GCA_934295165.1	4.443E-15	90	15	294
NP_391617.1	USN45804.1@GCA_023898365.1	4.443E-15	90	50	242
NP_391617.1	MBN1425865.1@GCA_016928395.1	5.911E-15	90	40	215
NP_391617.1	CAIPYV010000118.1_20@GCA_903869365.1	5.911E-15	90	3	196
NP_391617.1	DAXY01000022.1_5@GCA_002506645.1	5.911E-15	90	131	368
NP_391617.1	MCE4623938.1@GCA_015523575.1	1.046E-14	89	143	354
NP_391617.1	WP_243671304.1@GCF_001316285.1	1.046E-14	89	131	368
NP_391617.1	MBR9676634.1@GCA_018221105.1	1.391E-14	89	50	328
NP_391617.1	DCVK01000029.1_11@GCA_002335385.1	1.850E-14	88	18	199
NP_391617.1	MBN1947945.1@GCA_016931535.1	2.460E-14	88	12	324
NP_391617.1	RLG83182.1@GCA_003661865.1	2.460E-14	88	129	332
NP_391617.1	MBI4612840.1@GCA_016209595.1	3.271E-14	87	25	272
NP_391617.1	MCK5055838.1@GCA_023137075.1	4.348E-14	87	40	215
NP_391617.1	DDWR01000020.1_86@GCA_002347655.1	4.348E-14	87	37	220
NP_391617.1	WP_062748515.1@GCF_001598215.1	4.348E-14	87	60	349
NP_391617.1	WP_251179958.1@GCF_002250115.1	4.348E-14	87	60	349
NP_391617.1	WP_073305558.1@GCF_900142675.1	4.348E-14	87	60	349
NP_391617.1	JAJZKL010000053.1_6@GCA_021804185.1	7.684E-14	86	3	315
NP_391617.1	CAIWCT010000211.1_6@GCA_903911225.1	7.684E-14	86	36	219
NP_391617.1	WP_179266203.1@GCF_900188485.1	1.021E-13	86	8	309
NP_391617.1	WP_057915469.1@GCF_001439925.1	1.021E-13	86	66	353
NP_391617.1	JADGDO010000002.1_75@GCA_016744855.1	1.357E-13	85	12	294
NP_391617.1	JAKLGK010000009.1_116@GCA_022710725.1	1.804E-13	85	8	283
NP_391617.1	NMC71082.1@GCA_012797735.1	2.397E-13	85	15	278
NP_391617.1	CAIJXV010000035.1_2@GCA_903824675.1	2.397E-13	85	12	285
NP_391617.1	MBW2344833.1@GCA_019310785.1	5.620E-13	83	5	230
NP_391617.1	MAJ45653.1@GCA_002689995.1	5.620E-13	83	2	166
NP_391617.1	HIP65737.1@GCA_015662475.1	7.465E-13	83	107	273
NP_391617.1	NCA81149.1@GCA_009928955.1	7.465E-13	83	37	343
NP_391617.1	MBN1772703.1@GCA_016930215.1	1.317E-12	82	15	278
NP_391617.1	NQT49761.1@GCA_013202715.1	2.322E-12	81	72	246
NP_391617.1	MBL6956356.1@GCA_016776555.1	2.322E-12	81	66	363
NP_391617.1	DYIZ01000024.1_38@GCA_020723385.1	3.083E-12	81	56	371
NP_391617.1	CAIVSY010000032.1_30@GCA_903908715.1	4.093E-12	81	45	291
NP_391617.1	MBU0959616.1@GCA_018816625.1	5.433E-12	80	8	301
NP_391617.1	PJET01000121.1_1@GCA_002825515.1	7.212E-12	80	115	248
NP_391617.1	WGCQ01000183.1_11@GCA_015493765.1	7.212E-12	80	16	333
NP_391617.1	DHSB01000105.1_70@GCA_002408385.1	1.686E-11	79	12	189
NP_391617.1	PMLN01000004.1_4@GCA_003158885.1	5.001E-10	74	30	166
NP_391617.1	MBN1955295.1@GCA_016931695.1	2.047E-09	72	4	135
NP_391619.1	NP_391619.1@GCF_000009045.1	1.930E-152	484	1	239
NP_391619.1	WP_014115548.1@GCF_000227465.1	2.476E-148	472	1	239
NP_391619.1	WP_059335155.1@GCF_001517105.1	2.384E-141	452	1	239
NP_391619.1	WP_061669074.1@GCF_001584335.1	5.519E-130	419	1	239
NP_391619.1	WP_048622938.1@GCF_001050115.1	4.742E-99	330	4	240
NP_391619.1	OWA35399.1@GCA_002189105.1	1.254E-79	274	1	239
NP_391619.1	WP_235946019.1@GCF_011090185.1	6.903E-74	257	1	220
NP_391619.1	WP_178137481.1@GCF_900129915.1	1.511E-59	216	1	232
NP_391619.1	CAH8244399.1@GCA_944800085.1	5.911E-57	208	2	234
NP_391619.1	WP_144935056.1@GCF_007679495.1	1.871E-55	204	4	236
NP_391619.1	WP_043064511.1@GCF_001274715.1	3.158E-54	200	2	234
NP_391619.1	WP_168180595.1@GCF_021654795.1	8.100E-54	199	2	234
NP_391619.1	WP_039236241.1@GCF_000812025.2	2.055E-47	181	4	232
NP_391619.1	MBC8062524.1@GCA_014380625.1	1.845E-46	178	3	232
NP_391619.1	JAEZDX010000428.1_5@GCA_023417975.1	6.464E-46	176	12	233
NP_391619.1	MBE3570408.1@GCA_014896555.1	1.458E-41	164	10	110
NP_391619.1	WP_057899876.1@GCF_900099925.1	1.735E-37	152	29	242
NP_391619.1	MBE6841209.1@GCA_015066745.1	8.279E-37	150	3	212
NP_391619.1	MBP1565251.1@GCA_017848115.1	8.279E-37	150	3	212
NP_391619.1	HHU43870.1@GCA_012838805.1	1.882E-35	146	1	238
NP_391619.1	PWPR01000213.1_2@GCA_003557085.1	8.967E-35	144	1	238
NP_391619.1	WP_089284730.1@GCF_900188145.1	3.125E-34	142	1	211
NP_391619.1	LFSG01000054.1_39@GCA_001512685.1	5.834E-34	141	1	238
NP_391619.1	CAAFEO010000164.1_6@GCA_900761895.1	5.834E-34	141	1	239
NP_391619.1	MCA0386539.1@GCA_020161295.1	1.488E-33	140	1	223
NP_391619.1	KXZ39034.1@GCA_001584565.1	1.488E-33	140	1	211
NP_391619.1	MCL2586982.1@GCA_009784665.1	1.488E-33	140	1	237
NP_391619.1	WP_203370913.1@GCF_016820635.1	2.032E-33	140	1	207
NP_391619.1	WP_099189467.1@GCF_002724055.1	2.776E-33	139	1	240
NP_391619.1	DLKT01000008.1_89@GCA_002477825.1	2.776E-33	139	1	241
NP_391619.1	OPJ56081.1@GCA_002029295.1	5.181E-33	139	1	207
NP_391619.1	CDD91441.1@GCA_000437235.1	5.181E-33	139	1	241
NP_391619.1	WP_243259140.1@GCF_014931565.1	7.077E-33	138	11	238
NP_391619.1	DGDU01000013.1_26@GCA_002385605.1	2.464E-32	137	6	238
NP_391619.1	CAAGHL010000056.1_14@GCA_900769665.1	4.596E-32	136	508	733
NP_391619.1	MBE3575047.1@GCA_014896355.1	6.277E-32	136	1	224
NP_391619.1	DIRN01000002.1_8@GCA_002426645.1	6.277E-32	136	1	224
NP_391619.1	HIV00676.1@GCA_018713745.1	8.572E-32	135	19	218
NP_391619.1	WP_090446840.1@GCF_900111615.1	8.572E-32	135	1	211
NP_391619.1	WP_204438817.1@GCF_016908375.1	8.572E-32	135	1	211
NP_391619.1	WP_017473170.1@GCF_000306965.1	8.572E-32	135	1	211
NP_391619.1	HHV71598.1@GCA_012840065.1	8.572E-32	135	1	224
NP_391619.1	MCL2556388.1@GCA_009780325.1	8.572E-32	135	1	234
NP_391619.1	WP_091545281.1@GCF_900101495.1	1.171E-31	135	1	211
NP_391619.1	JAGXHX010000048.1_8@GCA_024635955.1	1.171E-31	135	1	239
NP_391619.1	CALVZV010000010.1_20@GCA_944372665.1	1.171E-31	135	19	238
NP_391619.1	MCL2256301.1@GCA_009787685.1	1.171E-31	135	22	220
NP_391619.1	JAEZIZ010000001.1_25@GCA_023415915.1	1.599E-31	134	1	219
NP_391619.1	MBR5439059.1@GCA_017558825.1	1.599E-31	134	504	728
NP_391619.1	WP_151860430.1@GCF_009017275.1	2.183E-31	134	1	211
NP_391619.1	MBO8423415.1@GCA_017694145.1	2.183E-31	134	19	238
NP_391619.1	HCY49420.1@GCA_003537755.1	2.183E-31	134	508	733
NP_391619.1	NLW56665.1@GCA_012727535.1	2.982E-31	134	1	235
NP_391619.1	WP_090795037.1@GCF_900096905.1	4.072E-31	133	1	235
NP_391619.1	JAEWTW010000007.1_32@GCA_023397655.1	7.592E-31	132	1	238
NP_391619.1	WP_061858878.1@GCF_002995795.1	7.592E-31	132	1	211
NP_391619.1	WP_040213477.1@GCF_000820705.1	1.037E-30	132	18	241
NP_391619.1	MCL2861125.1@GCA_009779975.1	1.037E-30	132	22	220
NP_391619.1	WP_071860831.1@GCF_001885905.1	1.416E-30	132	7	215
NP_391619.1	WP_071869191.1@GCF_001886265.1	1.416E-30	132	7	215
NP_391619.1	WP_152802977.1@GCF_009362815.1	1.416E-30	132	1	211
NP_391619.1	JAEWWC010000196.1_24@GCA_023396555.1	1.416E-30	132	1	238
NP_391619.1	CALVWF010000004.1_59@GCA_944364615.1	1.416E-30	132	502	711
NP_391619.1	DKRJ01000008.1_55@GCA_002472145.1	1.933E-30	131	1	207
NP_391619.1	WP_129488170.1@GCF_004125825.1	1.933E-30	131	1	239
NP_391619.1	NLW60535.1@GCA_012727425.1	1.933E-30	131	1	211
NP_391619.1	MBE6124088.1@GCA_015058985.1	1.933E-30	131	1	221
NP_391619.1	MBN1197094.1@GCA_016926835.1	2.639E-30	131	1	223
NP_391619.1	DXZF01000324.1_2@GCA_019415425.1	2.639E-30	131	1	222
NP_391619.1	LFTP01000082.1_22@GCA_001513395.1	2.639E-30	131	1	224
NP_391619.1	CAJTXS010000002.1_31@GCA_910583735.1	2.639E-30	131	1	234
NP_391619.1	MCL2851319.1@GCA_009780375.1	2.639E-30	131	1	237
NP_391619.1	CALVUR010000005.1_56@GCA_944363645.1	2.639E-30	131	507	712
NP_391619.1	KAF0197646.1@GCA_009773495.1	3.603E-30	130	1	222
NP_391619.1	MCL2847328.1@GCA_009780135.1	3.603E-30	130	22	237
NP_391619.1	HIT78527.1@GCA_018715495.1	3.603E-30	130	459	664
NP_391619.1	CALZDP010000001.1_20@GCA_945638575.1	3.603E-30	130	505	710
NP_391619.1	CAAGME010000002.1_7@GCA_900770945.1	3.603E-30	130	515	734
NP_391619.1	CAJUIV010000013.1_20@GCA_910586905.1	3.603E-30	130	543	739
NP_391619.1	NLX64730.1@GCA_012728095.1	4.919E-30	130	1	223
NP_391619.1	MBQ3495620.1@GCA_017399185.1	4.919E-30	130	29	225
NP_391619.1	MCL2756449.1@GCA_009784375.1	4.919E-30	130	1	237
NP_391619.1	HJB93776.1@GCA_019119395.1	4.919E-30	130	507	729
NP_391619.1	OJV64009.1@GCA_001897605.1	6.715E-30	130	1	223
NP_391619.1	JAHDLO010000022.1_79@GCA_018432235.1	6.715E-30	130	1	211
NP_391619.1	MBQ9988360.1@GCA_017439715.1	6.715E-30	130	1	212
NP_391619.1	MBX8631791.1@GCA_019720975.1	6.715E-30	130	3	219
NP_391619.1	WP_110989714.1@GCF_003228205.1	6.715E-30	130	1	240
NP_391619.1	CAKQSU010000140.1_3@GCA_934273135.1	6.715E-30	130	505	724
NP_391619.1	DGDR01000206.1_4@GCA_002385545.1	9.168E-30	129	1	241
NP_391619.1	CAKQWM010000008.1_77@GCA_934278995.1	9.168E-30	129	503	732
NP_391619.1	JAENYK010000001.1_559@GCA_016841825.1	1.252E-29	129	1	211
NP_391619.1	WP_066822818.1@GCF_001594005.1	1.252E-29	129	1	211
NP_391619.1	WP_014254297.1@GCF_000237085.1	1.252E-29	129	1	224
NP_391619.1	CALWHE010000001.1_172@GCA_944380295.1	1.252E-29	129	1	243
NP_391619.1	NLZ65814.1@GCA_012800525.1	1.252E-29	129	19	218
NP_391619.1	MBI9010177.1@GCA_016342455.1	1.252E-29	129	504	705
NP_391619.1	MCM1289746.1@GCA_023665205.1	1.252E-29	129	509	709
NP_391619.1	HHW31000.1@GCA_012840395.1	1.709E-29	128	1	223
NP_391619.1	WP_017415558.1@GCF_000300195.1	1.709E-29	128	1	224
NP_391619.1	NLM62434.1@GCA_012521525.1	1.709E-29	128	1	222
NP_391619.1	WP_054950941.1@GCF_001375555.1	1.709E-29	128	1	223
NP_391619.1	CAAGIQ010000080.1_2@GCA_900769965.1	1.709E-29	128	25	257
NP_391619.1	HDP94239.1@GCA_011049425.1	2.332E-29	128	1	223
NP_391619.1	DJWQ01000233.1_8@GCA_002441045.1	3.184E-29	128	1	223
NP_391619.1	HIU62186.1@GCA_018714485.1	3.184E-29	128	1	239
NP_391619.1	NCD06387.1@GCA_009930325.1	3.184E-29	128	1	240
NP_391619.1	CALVLA010000002.1_128@GCA_944336125.1	4.346E-29	127	1	224
NP_391619.1	JAFNEO010000021.1_14@GCA_017886205.1	4.346E-29	127	1	222
NP_391619.1	MBR6740149.1@GCA_017532825.1	4.346E-29	127	22	222
NP_391619.1	MBR2349363.1@GCA_017504305.1	4.346E-29	127	33	240
NP_391619.1	MCL2846530.1@GCA_009784555.1	4.346E-29	127	1	222
NP_391619.1	OKZ85380.1@GCA_001916215.1	5.932E-29	127	1	210
NP_391619.1	BBZX01000001.1_1054@GCA_001305055.1	5.932E-29	127	1	236
NP_391619.1	JAEWTL010000078.1_48@GCA_023459495.1	5.932E-29	127	1	210
NP_391619.1	CACZQX010000046.1_2@GCA_902783445.1	5.932E-29	127	1	211
NP_391619.1	HHU77636.1@GCA_012839095.1	5.932E-29	127	1	211
NP_391619.1	NLN29106.1@GCA_012522135.1	5.932E-29	127	19	222
NP_391619.1	LFST01000008.1_77@GCA_001513185.1	5.932E-29	127	18	223
NP_391619.1	WP_022936790.1@GCF_000313565.1	8.096E-29	126	1	236
NP_391619.1	MBE5970451.1@GCA_015057825.1	8.096E-29	126	1	211
NP_391619.1	JAEWER010000006.1_15@GCA_023389255.1	8.096E-29	126	1	218
NP_391619.1	HHX49093.1@GCA_012841525.1	8.096E-29	126	19	218
NP_391619.1	WP_132025470.1@GCF_021655115.1	1.105E-28	126	1	222
NP_391619.1	WP_132025470.1@GCF_016767175.1	1.105E-28	126	1	222
NP_391619.1	NLL05941.1@GCA_012519925.1	1.105E-28	126	1	224
NP_391619.1	NLC15855.1@GCA_012512325.1	1.105E-28	126	1	223
NP_391619.1	MBQ9107406.1@GCA_017461985.1	1.105E-28	126	12	243
NP_391619.1	KAA3604594.1@GCA_008501735.1	1.105E-28	126	31	247
NP_391619.1	WP_015009489.1@GCF_000307165.1	1.508E-28	126	1	202
NP_391619.1	MBQ7444657.1@GCA_017444825.1	1.508E-28	126	1	231
NP_391619.1	MBR2809662.1@GCA_017512625.1	1.508E-28	126	11	222
NP_391619.1	WP_072906650.1@GCF_900142275.1	1.508E-28	126	1	211
NP_391619.1	WP_091351597.1@GCF_900111575.1	1.508E-28	126	1	211
NP_391619.1	WP_010251197.1@GCF_000179595.2	1.508E-28	126	1	224
NP_391619.1	WP_113957875.1@GCF_003315205.1	1.508E-28	126	1	220
NP_391619.1	MBE7058033.1@GCA_015069165.1	2.058E-28	125	1	222
NP_391619.1	MBR3839210.1@GCA_017517275.1	2.058E-28	125	1	220
NP_391619.1	DGFC01000014.1_10@GCA_002391465.1	2.058E-28	125	22	224
NP_391619.1	JAEZIN010000006.1_332@GCA_023436585.1	2.058E-28	125	7	215
NP_391619.1	MBL8805041.1@GCA_016795325.1	2.058E-28	125	7	227
NP_391619.1	NPV81226.1@GCA_013178415.1	2.058E-28	125	24	227
NP_391619.1	NPV80528.1@GCA_013178415.1	2.058E-28	125	24	227
NP_391619.1	CALVNY010000009.1_47@GCA_944350085.1	2.058E-28	125	488	707
NP_391619.1	NMB08515.1@GCA_012799055.1	2.809E-28	125	1	222
NP_391619.1	HCS47506.1@GCA_003524335.1	2.809E-28	125	1	223
NP_391619.1	WP_211140933.1@GCF_016316925.1	2.809E-28	125	1	224
NP_391619.1	MBR2349885.1@GCA_017504305.1	2.809E-28	125	6	221
NP_391619.1	CAJUEA010000005.1_3@GCA_910584975.1	2.809E-28	125	1	220
NP_391619.1	UKI48450.1@GCA_022009995.1	3.834E-28	124	29	237
NP_391619.1	JAEOTO010000031.1_49@GCA_016839805.1	3.834E-28	124	23	230
NP_391619.1	WP_013739332.1@GCF_000208385.1	3.834E-28	124	36	223
NP_391619.1	MBO5712909.1@GCA_017628935.1	3.834E-28	124	501	698
NP_391619.1	CAAGRM010000094.1_2@GCA_900772675.1	5.231E-28	124	2	192
NP_391619.1	CALVJJ010000002.1_100@GCA_944332185.1	5.231E-28	124	1	211
NP_391619.1	MCL2187257.1@GCA_009786535.1	5.231E-28	124	1	221
NP_391619.1	MBE3598581.1@GCA_014896295.1	5.231E-28	124	19	212
NP_391619.1	CAAEDU010000098.1_5@GCA_900754695.1	5.231E-28	124	36	245
NP_391619.1	MCI7401323.1@GCA_022784465.1	5.231E-28	124	1	237
NP_391619.1	MBQ9145304.1@GCA_017463565.1	5.231E-28	124	40	257
NP_391619.1	OJU16137.1@GCA_001896915.1	5.231E-28	124	1	230
NP_391619.1	CACZNV010000081.1_5@GCA_902782645.1	7.139E-28	124	1	209
NP_391619.1	CALVTO010000003.1_110@GCA_944362705.1	7.139E-28	124	1	211
NP_391619.1	ERI94291.1@GCA_000466585.1	7.139E-28	124	1	211
NP_391619.1	HHY81339.1@GCA_012842605.1	7.139E-28	124	1	211
NP_391619.1	WP_165205343.1@GCF_011044495.1	7.139E-28	124	1	220
NP_391619.1	MBN2531903.1@GCA_016935735.1	7.139E-28	124	21	221
NP_391619.1	CAKPYT010000017.1_23@GCA_934203075.1	7.139E-28	124	1	223
NP_391619.1	MCC7014659.1@GCA_020853575.1	7.139E-28	124	21	215
NP_391619.1	WAPZ01000028.1_8@GCA_015520535.1	7.139E-28	124	33	253
NP_391619.1	MBQ4072943.1@GCA_017403145.1	7.139E-28	124	6	221
NP_391619.1	MBR3685725.1@GCA_017533505.1	7.139E-28	124	6	221
NP_391619.1	WP_154308895.1@GCF_009674805.1	9.741E-28	123	15	223
NP_391619.1	DBWH01000008.1_19@GCA_002308595.1	9.741E-28	123	1	231
NP_391619.1	SLMV01000001.1_15@GCA_007133365.1	9.741E-28	123	1	212
NP_391619.1	MBR5786966.1@GCA_017560765.1	9.741E-28	123	1	220
NP_391619.1	MCD6513547.1@GCA_021162905.1	9.741E-28	123	18	227
NP_391619.1	CAKQMI010000001.1_71@GCA_934254835.1	9.741E-28	123	64	261
NP_391619.1	WP_219168684.1@GCF_019334305.1	9.741E-28	123	1	214
NP_391619.1	CALVVN010000055.1_8@GCA_944363865.1	9.741E-28	123	1	229
NP_391619.1	CAKQEP010000009.1_31@GCA_934230325.1	9.741E-28	123	504	712
NP_391619.1	JAEWCC010000053.1_37@GCA_023390815.1	1.329E-27	123	1	210
NP_391619.1	NMA15702.1@GCA_012799935.1	1.329E-27	123	1	222
NP_391619.1	MBX8638886.1@GCA_019721075.1	1.329E-27	123	8	223
NP_391619.1	NLK01569.1@GCA_012519085.1	1.329E-27	123	11	226
NP_391619.1	WP_087440751.1@GCF_007066085.1	1.329E-27	123	3	227
NP_391619.1	CAH8243264.1@GCA_944800085.1	1.329E-27	123	3	227
NP_391619.1	JAEZYR010000148.1_4@GCA_023442635.1	1.329E-27	123	1	207
NP_391619.1	JAEOTB010000082.1_12@GCA_016840065.1	1.329E-27	123	23	231
NP_391619.1	MCL2521552.1@GCA_009784525.1	1.814E-27	123	1	223
NP_391619.1	UQPV01000011.1_6@GCA_900543035.1	1.814E-27	123	17	238
NP_391619.1	WP_202749125.1@GCF_016765585.1	1.814E-27	123	1	211
NP_391619.1	WP_009361998.1@GCF_001187595.1	1.814E-27	123	1	223
NP_391619.1	CAJTDL010000036.1_11@GCA_910575035.1	1.814E-27	123	1	235
NP_391619.1	HHX72402.1@GCA_012841675.1	1.814E-27	123	19	224
NP_391619.1	CCZ94405.1@GCA_000433775.1	1.814E-27	123	11	230
NP_391619.1	QUL98995.1@GCA_018208355.1	1.814E-27	123	1	219
